contestId,index,name,type,points,tags,rating,difficulty_bucket,num_tags,index_letter,is_versioned,name_length,has_special_tag,tag_binary_search,tag_bitmasks,tag_brute_force,tag_chinese_remainder_theorem,tag_combinatorics,tag_communication,tag_constructive_algorithms,tag_data_structures,tag_dfs_and_similar,tag_divide_and_conquer,tag_dp,tag_dsu,tag_expression_parsing,tag_fft,tag_flows,tag_games,tag_geometry,tag_graph_matchings,tag_graphs,tag_greedy,tag_hashing,tag_implementation,tag_interactive,tag_math,tag_matrices,tag_number_theory,tag_probabilities,tag_schedules,tag_shortest_paths,tag_sortings,tag_string_suffix_structures,tag_strings,tag_ternary_search,tag_trees,tag_two_pointers
2222,A,A Wonderful Contest,PROGRAMMING,500.0,"['brute force', 'dp', 'math']",800,Easy,3,A,0,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2220,B,OIE Excursion,PROGRAMMING,1000.0,['greedy'],1200,Medium,1,B,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,A,Blocked,PROGRAMMING,500.0,"['greedy', 'sortings']",800,Easy,2,A,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2219,E,Weird Chessboard,PROGRAMMING,3000.0,"['constructive algorithms', 'math']",3500,Expert,2,E,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2219,D,MEX Replacement on Tree,PROGRAMMING,2250.0,"['data structures', 'implementation', 'math', 'trees']",2700,Expert,4,D,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2219,C,Coloring a Red Black Tree,PROGRAMMING,1750.0,"['dfs and similar', 'dp', 'greedy', 'math', 'probabilities', 'trees']",2300,Hard,6,C,0,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2219,B2,Unique Values (Hard version),PROGRAMMING,500.0,"['binary search', 'bitmasks', 'constructive algorithms', 'interactive']",2000,Hard,4,B,1,28,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2219,B1,Unique Values (Easy version),PROGRAMMING,750.0,"['binary search', 'constructive algorithms', 'divide and conquer', 'interactive', 'math']",1900,Hard,5,B,1,28,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2219,A,Grid L,PROGRAMMING,500.0,"['brute force', 'constructive algorithms', 'math', 'number theory']",1400,Medium,4,A,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2218,G,The 67th Iteration of Counting is Fun,PROGRAMMING,1250.0,"['implementation', 'math']",1800,Medium,2,G,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2218,F,The 67th Tree Problem,PROGRAMMING,1250.0,"['constructive algorithms', 'implementation', 'trees']",1500,Medium,3,F,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2218,E,The 67th XOR Problem,PROGRAMMING,1250.0,"['binary search', 'bitmasks', 'brute force']",1200,Medium,3,E,0,20,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,D,The 67th OEIS Problem,PROGRAMMING,1250.0,"['constructive algorithms', 'greedy', 'math', 'number theory']",1100,Easy,4,D,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2218,C,The 67th Permutation Problem,PROGRAMMING,1250.0,"['constructive algorithms', 'greedy', 'math']",800,Easy,3,C,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2218,B,The 67th 6-7 Integer Problem,PROGRAMMING,1250.0,"['greedy', 'math']",800,Easy,2,B,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2218,A,The 67th Integer Problem,PROGRAMMING,1250.0,"['brute force', 'games', 'implementation', 'math']",800,Easy,4,A,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2217,H,Closer,PROGRAMMING,3750.0,"['dfs and similar', 'dp', 'trees']",2800,Expert,3,H,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2217,G,Down the Pivot,PROGRAMMING,3250.0,"['combinatorics', 'dp', 'math', 'trees']",2600,Expert,4,G,0,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2217,F,Interval Game,PROGRAMMING,2750.0,"['bitmasks', 'combinatorics', 'constructive algorithms', 'dp', 'games', 'greedy', 'math', 'probabilities']",2300,Hard,8,F,0,13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2217,E,Definitely Larger,PROGRAMMING,2000.0,"['binary search', 'constructive algorithms', 'data structures', 'graphs', 'greedy', 'sortings']",2000,Hard,6,E,0,17,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2217,D,Flip the Bit (Hard Version),PROGRAMMING,1500.0,"['greedy', 'implementation', 'math']",1900,Hard,3,D,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2217,C,Grid Covering,PROGRAMMING,1500.0,"['chinese remainder theorem', 'math', 'number theory']",1300,Medium,3,C,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2217,B,Flip the Bit (Easy Version),PROGRAMMING,1000.0,"['greedy', 'implementation']",1000,Easy,2,B,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,A,The Equalizer,PROGRAMMING,500.0,['math'],800,Easy,1,A,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2216,B,THU Packing Puzzle,PROGRAMMING,1000.0,['greedy'],1300,Medium,1,B,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,A,Course Wishes,PROGRAMMING,500.0,['greedy'],900,Easy,1,A,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,G,Maze,PROGRAMMING,5000.0,['trees'],3500,Expert,1,G,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2215,F,Research,PROGRAMMING,4000.0,['games'],3500,Expert,1,F,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,E,Star Map,PROGRAMMING,3000.0,"['constructive algorithms', 'data structures', 'geometry', 'greedy', 'sortings']",2700,Expert,5,E,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2215,D,"EXPloration, EXPloitation, and Gain Some EXPerience!",PROGRAMMING,2750.0,"['bitmasks', 'brute force', 'dp', 'greedy', 'implementation']",2800,Expert,5,D,0,52,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,C,Oriented Journey,PROGRAMMING,1750.0,"['bitmasks', 'brute force', 'communication', 'constructive algorithms', 'graphs', 'interactive', 'trees']",2200,Hard,7,C,0,16,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2215,B,RReeppeettiittiioonn,PROGRAMMING,1250.0,"['binary search', 'brute force', 'implementation', 'math', 'number theory']",2000,Hard,5,B,0,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2215,A,Interval Mod,PROGRAMMING,750.0,"['constructive algorithms', 'dp', 'greedy', 'math']",1700,Medium,4,A,0,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2211,G,Rational Bubble Sort,PROGRAMMING,3250.0,"['constructive algorithms', 'geometry', 'greedy']",2900,Expert,3,G,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,F,Learning Binary Search,PROGRAMMING,3000.0,"['combinatorics', 'divide and conquer', 'dp', 'math']",2400,Expert,4,F,0,22,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2211,E,Minimum Path Cover,PROGRAMMING,2500.0,"['brute force', 'dp', 'greedy', 'interactive', 'math', 'number theory', 'trees']",2500,Expert,7,E,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2211,D,AND-array,PROGRAMMING,2000.0,"['bitmasks', 'combinatorics', 'math']",1900,Hard,3,D,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2211,C2,Equal Multisets (Hard Version),PROGRAMMING,1000.0,"['constructive algorithms', 'dsu', 'greedy']",1800,Medium,3,C,1,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,C1,Equal Multisets (Easy Version),PROGRAMMING,1250.0,"['binary search', 'brute force', 'greedy', 'two pointers']",1300,Medium,4,C,1,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2211,B,Mickey Mouse Constructive,PROGRAMMING,1250.0,"['constructive algorithms', 'dp', 'greedy', 'math']",1100,Easy,4,B,0,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2211,A,Antimedian Deletion,PROGRAMMING,500.0,"['implementation', 'math']",800,Easy,2,A,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2210,F,A Simple Problem,PROGRAMMING,3500.0,"['binary search', 'data structures', 'greedy', 'math', 'trees']",2700,Expert,5,F,0,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2210,E,Binary Strings are Simple?,PROGRAMMING,2750.0,"['constructive algorithms', 'implementation', 'interactive', 'number theory']",2700,Expert,4,E,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2210,D,A Simple RBS Problem,PROGRAMMING,2250.0,"['constructive algorithms', 'math', 'strings', 'trees']",2100,Hard,4,D,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2210,C2,A Simple GCD Problem (Hard Version),PROGRAMMING,1000.0,"['dp', 'greedy', 'number theory']",2100,Hard,3,C,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2210,C1,A Simple GCD Problem (Easy Version),PROGRAMMING,1250.0,"['greedy', 'number theory']",1200,Medium,2,C,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2210,B,Simply Sitting on Chairs,PROGRAMMING,1000.0,"['data structures', 'greedy']",900,Easy,2,B,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,A,A Simple Sequence,PROGRAMMING,500.0,"['constructive algorithms', 'dp', 'greedy', 'number theory']",800,Easy,4,A,0,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2209,F,Dynamic Values And Maximum Sum,PROGRAMMING,3000.0,"['data structures', 'greedy', 'implementation', 'trees']",2700,Expert,4,F,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2209,E,A Trivial String Problem,PROGRAMMING,2250.0,"['brute force', 'dp', 'hashing', 'string suffix structures', 'strings']",2200,Hard,5,E,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2209,D,Ghostfires,PROGRAMMING,1750.0,"['constructive algorithms', 'greedy']",1800,Medium,2,D,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,C,Find the Zero,PROGRAMMING,1500.0,"['constructive algorithms', 'interactive']",1400,Medium,2,C,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2209,B,Array,PROGRAMMING,750.0,['greedy'],900,Easy,1,B,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,A,Flip Flops,PROGRAMMING,500.0,['greedy'],800,Easy,1,A,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,E,Counting Cute Arrays,PROGRAMMING,3000.0,"['combinatorics', 'dp']",2700,Expert,2,E,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,D2,Tree Orientation (Hard Version),PROGRAMMING,1250.0,"['dfs and similar', 'dsu', 'graphs', 'greedy', 'sortings', 'trees']",2200,Hard,6,D,1,31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2208,D1,Tree Orientation (Easy Version),PROGRAMMING,1250.0,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'matrices', 'trees']",1800,Medium,7,D,1,31,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2208,C,Stamina and Tasks,PROGRAMMING,1250.0,"['dp', 'greedy', 'math']",1300,Medium,3,C,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2208,B,Cyclists,PROGRAMMING,1000.0,"['brute force', 'games', 'greedy', 'implementation', 'math', 'sortings']",1100,Easy,6,B,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2208,A,Bingo Candies,PROGRAMMING,500.0,"['constructive algorithms', 'math']",800,Easy,2,A,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2207,G,Toothless,PROGRAMMING,3750.0,"['constructive algorithms', 'dfs and similar', 'dsu']",3300,Expert,3,G,0,9,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,F,Hanabi,PROGRAMMING,3250.0,"['binary search', 'data structures', 'dp', 'dsu', 'flows', 'graph matchings', 'graphs', 'greedy']",2900,Expert,8,F,0,6,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,D,Boxed Like a Fish,PROGRAMMING,2250.0,"['dfs and similar', 'dp', 'games', 'shortest paths', 'trees']",2200,Hard,5,D,0,17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2207,C,Where's My Water?,PROGRAMMING,1500.0,"['data structures', 'divide and conquer', 'dp', 'math']",1600,Medium,4,C,0,17,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2207,B,One Night At Freddy's,PROGRAMMING,1250.0,"['games', 'greedy', 'sortings']",1600,Medium,3,B,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2207,A,1-1,PROGRAMMING,750.0,"['greedy', 'strings']",800,Easy,2,A,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2205,G,Simons and Diophantus Equation,PROGRAMMING,3250.0,"['bitmasks', 'brute force', 'data structures', 'math', 'number theory']",3000,Expert,5,G,0,30,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2205,F,Simons and Reconstructing His Roads,PROGRAMMING,2750.0,"['constructive algorithms', 'data structures', 'dsu', 'graphs']",2400,Expert,4,F,0,35,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,E,Simons and Dividing the Rhythm,PROGRAMMING,2500.0,"['combinatorics', 'data structures', 'dp', 'dsu', 'math', 'string suffix structures', 'strings']",2100,Hard,7,E,0,30,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2205,D,Simons and Beating Peaks,PROGRAMMING,1750.0,"['data structures', 'divide and conquer', 'dp', 'greedy', 'implementation', 'trees']",1700,Medium,6,D,0,24,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2205,C,Simons and Posting Blogs,PROGRAMMING,1250.0,"['greedy', 'sortings']",1500,Medium,2,C,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2205,B,Simons and Cakes for Success,PROGRAMMING,750.0,"['implementation', 'math']",800,Easy,2,B,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2205,A,Simons and Making It Beautiful,PROGRAMMING,500.0,"['brute force', 'constructive algorithms']",800,Easy,2,A,0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,G,Grid Path,PROGRAMMING,1250.0,"['dp', 'graphs', 'matrices']",2700,Expert,3,G,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2204,F,Sum of Fractions,PROGRAMMING,1250.0,"['binary search', 'brute force', 'combinatorics', 'data structures', 'greedy', 'math', 'number theory', 'two pointers']",2200,Hard,8,F,0,16,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2204,E,Sum of Digits (and Again),PROGRAMMING,1250.0,"['brute force', 'constructive algorithms', 'math']",1800,Medium,3,E,0,25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2204,D,Alternating Path,PROGRAMMING,1250.0,"['constructive algorithms', 'dfs and similar', 'graph matchings', 'graphs']",1400,Medium,4,D,0,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,C,Spring,PROGRAMMING,1250.0,"['math', 'number theory']",1000,Easy,2,C,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2204,B,Right Maximum,PROGRAMMING,1250.0,['greedy'],800,Easy,1,B,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,A,Passing the Ball,PROGRAMMING,1250.0,"['brute force', 'implementation']",800,Easy,2,A,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,F,Binary Search with One Swap,PROGRAMMING,1250.0,"['binary search', 'divide and conquer', 'dp', 'hashing', 'math', 'two pointers']",2600,Expert,6,F,0,27,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2203,E,Probabilistic Card Game,PROGRAMMING,1250.0,"['binary search', 'data structures', 'games', 'greedy', 'math', 'ternary search']",2200,Hard,6,E,0,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2203,D,Divisibility Game,PROGRAMMING,1250.0,"['brute force', 'games', 'greedy', 'number theory']",1700,Medium,4,D,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2203,C,Test Generator,PROGRAMMING,1250.0,"['binary search', 'bitmasks', 'greedy', 'math']",1500,Medium,4,C,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2203,B,Beautiful Numbers,PROGRAMMING,1250.0,"['bitmasks', 'dp', 'fft', 'greedy', 'math']",1000,Easy,5,B,0,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2203,A,Towers of Boxes,PROGRAMMING,1250.0,['math'],800,Easy,1,A,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2200,H,Six Seven,PROGRAMMING,1250.0,"['divide and conquer', 'math', 'number theory', 'strings', 'trees']",2600,Expert,5,H,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2200,G,Operation Permutation,PROGRAMMING,1250.0,"['combinatorics', 'dp', 'math', 'probabilities']",2200,Hard,4,G,0,21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2200,F,Mooclear Reactor 2,PROGRAMMING,1250.0,"['brute force', 'data structures', 'greedy', 'implementation', 'sortings']",1900,Hard,5,F,0,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2200,E,Divisive Battle,PROGRAMMING,1250.0,"['games', 'greedy', 'math', 'number theory']",1500,Medium,4,E,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2200,D,Portal,PROGRAMMING,1250.0,"['greedy', 'sortings']",1300,Medium,2,D,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2200,C,Specialty String,PROGRAMMING,1250.0,"['brute force', 'greedy', 'strings']",900,Easy,3,C,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2200,B,Deletion Sort,PROGRAMMING,1250.0,"['bitmasks', 'brute force', 'greedy', 'sortings']",800,Easy,4,B,0,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2200,A,Eating Game,PROGRAMMING,1250.0,['greedy'],800,Easy,1,A,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,B,Array and Permutation,PROGRAMMING,1000.0,"['implementation', 'schedules', 'sortings', 'two pointers']",1100,Easy,4,B,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2197,A,Friendly Numbers,PROGRAMMING,500.0,"['binary search', 'brute force', 'expression parsing', 'math', 'schedules']",800,Easy,5,A,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2196,F,Indivisible,PROGRAMMING,3500.0,"['brute force', 'constructive algorithms', 'graphs']",3300,Expert,3,F,0,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,D,Double Bracket Sequence,PROGRAMMING,2250.0,"['data structures', 'dp', 'expression parsing', 'flows', 'greedy', 'strings']",2500,Expert,6,D,0,23,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
